Region,Item,Year,season_name,area,production,yield,yield_hg_per_ha,Temperature - (Celsius),Rainfall - (MM),pesticides_hg_per_ha
Baringo,Maize,2000,Annual,20500.0,47997.0,2.341317073170732,23413.17073170732,24.904749999999996,448.51506,35.538899215562914
Baringo,Maize,2000,Long,2550.0,1170.0,0.4588235294117647,4588.235294117647,24.95515,243.4279,37.612575167652174
Baringo,Maize,2001,Annual,19650.0,27614.0,1.40529262086514,14052.926208651399,25.095758333333333,622.51956,36.49218395881947
Baringo,Maize,2001,Long,10400.0,22446.0,2.1582692307692306,21582.692307692305,24.650216666666665,320.875,36.016645947834725
Baringo,Maize,2002,Annual,18151.6665084,26385.07671354,1.4535897682634178,14535.897682634179,25.478066666666667,780.8529000000001,36.35910845023987
Baringo,Maize,2003,Annual,23996.0,31926.0,1.3304717452908819,13304.717452908819,25.45435833333333,616.82425,37.679789747595414
Baringo,Maize,2004,Annual,13795.0,54904.1,3.98,39800.0,25.31244166666667,552.587,39.803184711890005
Baringo,Maize,2005,Annual,20550.0,46242.0,2.2502189781021897,22502.189781021898,25.32981666666667,434.6067,42.55405448502748
Baringo,Maize,2012,Annual,29117.0,55805.04,1.9165793179242367,19165.793179242366,25.24515,756.213,40.5032753025225
Baringo,Maize,2013,Annual,34960.0,34959.96,0.9999988558352403,9999.988558352403,25.182175,769.6913999999999,42.23567837600988
Baringo,Maize,2014,Annual,44159.0,83313.0,1.88665957109536,18866.5957109536,25.41145,614.6785,40.95838237137309
Baringo,Maize,2015,Annual,33163.0,72495.0,2.1860205650875977,21860.205650875978,25.537633333333332,771.9757,45.51497419470735
Baringo,Maize,2015,Long,38301.0,87802.0,2.2924205634317643,22924.20563431764,25.183083333333332,395.9493,44.917374342742214
Baringo,Maize,2016,Annual,33308.0,49840.5,1.4963522276930468,14963.522276930467,25.756608333333332,715.2022,42.91713742763328
Baringo,Maize,2016,Long,36480.0,83200.77,2.280722861842105,22807.22861842105,25.4447,362.85080000000005,42.78230073444171
Baringo,Maize,2017,Annual,37658.0,58475.6,1.5528068405119761,15528.068405119762,25.118588141025644,657.6096580769231,42.54509025800952
Baringo,Maize,2017,Long,34597.0,49882.05,1.44180275746452,14418.0275746452,24.90115897435897,347.44985384615387,43.07600397294739
Baringo,Maize,2018,Annual,45171.0,70810.3,1.5676053219986275,15676.053219986274,25.118588141025644,657.6096580769231,44.013911042568985
Baringo,Maize,2018,Long,45122.0,77739.03,1.7228631266344576,17228.631266344575,24.90115897435897,347.44985384615387,43.60642051619644
Baringo,Maize,2019,Annual,47437.0,68374.39,1.4413725572865064,14413.725572865063,25.118588141025644,657.6096580769231,42.746377898030694
